Brand,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,20% off,10/15/2018,6,6,1
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% off,10/15/2018,32,136,40
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% off any order,10/15/2018,4,25,5
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% off any order,10/15/2018,96,639,154
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% off,10/15/2018,5,54,14
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% off,10/14/2018,13,89,16
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% Off with,10/14/2018,3,62,9
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% off,10/14/2018,2,33,10
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% off,10/14/2018,5,41,9
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% off,10/14/2018,9,54,9
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,20% off with,10/14/2018,,21,3
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% Off,10/13/2018,1,30,6
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 25% off,9/25/2018,148,789,250
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 25% off,9/25/2018,27,117,38
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,$30 off $80 + full size free gifts,9/19/2018,41,254,81
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off,9/10/2018,12,119,22
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off+Free gifts,9/10/2018,432,1209,454
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off $80,9/10/2018,23,71,20
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 off 80+ orders,9/10/2018,14,64,10
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off $80,9/10/2018,,33,3
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off $80,9/10/2018,14,84,19
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off,9/10/2018,,18,11
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off,9/10/2018,20,51,11
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off $80,9/10/2018,9,89,23
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off $80,9/9/2018,16,106,24
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off,9/9/2018,1,23,9
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! $30 Off $80,9/8/2018,3,12,6
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! Get 20% off+Freeshipping,9/4/2018,76,248,76
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get 25% off,9/3/2018,23,64,14
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get 25% off,9/3/2018,10,97,18
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,25% Off,9/3/2018,57,673,116
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 25% Off + 20% Off,9/3/2018,10,76,12
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Dealmoon Exclusive! 20% Off,9/3/2018,8,41,5
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get 250% off,9/2/2018,,13,1
bobbi-brown-cosmetics,Bobbi Brown Cosmetics,Get 25% off,9/2/2018,1,8,4
