Brand,Store,Discount,Posted_date,Comments_count,Bookmarks_count,Shares_count
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2018-06-23,13,75,28
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2018-06-22,21,71,11
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2018-06-21,1,11,2
giorgio-armani-beauty,Giorgio Armani Beauty,Enjoy 20% off,2018-06-21,,9,4
giorgio-armani-beauty,Giorgio Armani Beauty,$44.00$55.00,2018-06-20,,6,3
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2018-06-20,4,22,3
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2018-06-19,3,14,6
giorgio-armani-beauty,Giorgio Armani Beauty,$96.00$120.00,2018-06-18,4,35,14
giorgio-armani-beauty,Giorgio Armani Beauty,Enjoy 20% off,2018-06-10,11,134,28
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-05-02,16,110,29
giorgio-armani-beauty,Giorgio Armani Beauty,Enjoy 15% off,2018-05-02,302,1163,532
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-05-02,11,132,36
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2018-05-01,1,21,7
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2018-05-01,,38,7
giorgio-armani-beauty,Giorgio Armani Beauty,$32.30$38.00,2018-05-01,7,21,6
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2018-05-01,1,14,5
giorgio-armani-beauty,Giorgio Armani Beauty,15% off,2018-05-01,,5,1
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2018-05-01,7,111,30
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2018-05-01,24,70,14
giorgio-armani-beauty,Giorgio Armani Beauty,$32.30$38.00,2018-05-01,22,175,42
giorgio-armani-beauty,Giorgio Armani Beauty,$32.30$38.00,2018-05-01,7,68,8
giorgio-armani-beauty,Giorgio Armani Beauty,$32.30$38.00,2018-05-01,5,81,23
giorgio-armani-beauty,Giorgio Armani Beauty,From $34,2018-04-22,62,445,183
giorgio-armani-beauty,Giorgio Armani Beauty,$38,2018-04-19,6,62,28
giorgio-armani-beauty,Giorgio Armani Beauty,$38,2018-04-18,16,78,20
giorgio-armani-beauty,Giorgio Armani Beauty,$32.30$38.00,2018-03-27,26,163,57
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2018-03-26,4,8,7
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! 15% off sitewide,2018-03-26,631,1686,932
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! 15% off,2018-03-26,18,187,46
giorgio-armani-beauty,Giorgio Armani Beauty,$32.30$38.00,2018-03-26,32,141,30
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2018-03-26,,11,3
giorgio-armani-beauty,Giorgio Armani Beauty,$32.30$38.00,2018-03-26,5,78,35
giorgio-armani-beauty,Giorgio Armani Beauty,$170.00$200.00,2018-03-26,23,149,38
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2018-03-26,8,22,9
giorgio-armani-beauty,Giorgio Armani Beauty,$32.30$38.00,2018-03-26,11,58,29
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2018-03-26,2,18,7
giorgio-armani-beauty,Giorgio Armani Beauty,10% off all orders,2018-02-27,19,103,18
giorgio-armani-beauty,Giorgio Armani Beauty,Free SÌ ROSE SIGNATURE,2018-02-14,24,105,24
giorgio-armani-beauty,Giorgio Armani Beauty,New Arrival,2018-01-16,11,78,14
giorgio-armani-beauty,Giorgio Armani Beauty,$38,2018-01-05,16,118,32
giorgio-armani-beauty,Giorgio Armani Beauty,Free Limited Edition Illuminating Palette,2017-12-15,17,56,15
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! 20% off all orders,2017-11-29,928,2499,1623
giorgio-armani-beauty,Giorgio Armani Beauty,$160.00$200.00,2017-11-29,50,285,82
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-11-29,120,461,165
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! 20% off,2017-11-29,44,310,142
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-11-29,39,275,141
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! 20% off,2017-11-29,136,816,321
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-11-29,43,300,94
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-11-29,87,403,169
giorgio-armani-beauty,Giorgio Armani Beauty,$53.60$67.00,2017-11-25,8,48,28
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-11-25,,48,14
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-11-25,29,235,66
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Singles Day Exclusive! 20% off,2017-11-24,4,17,3
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-11-24,22,146,59
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Singles Day Exclusive! 20% off + free shipping,2017-11-14,292,799,411
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Singles Day Exclusive! 20% off,2017-11-13,18,202,78
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-11-12,7,72,30
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-11-12,29,169,40
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-11-11,42,164,61
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Singles Day Exclusive! 20% off,2017-11-11,23,91,45
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-11-11,16,15,1
giorgio-armani-beauty,Giorgio Armani Beauty,$38.40$48.00,2017-11-11,2,21,2
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2017-11-11,8,37,6
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-11-11,6,66,19
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Singles Day Exclusive! 20% off,2017-11-11,8,47,12
giorgio-armani-beauty,Giorgio Armani Beauty,$31.20$39.00,2017-11-11,,3,2
giorgio-armani-beauty,Giorgio Armani Beauty,$49.60$62.00,2017-11-11,,6,1
giorgio-armani-beauty,Giorgio Armani Beauty,$160.00$200.00,2017-11-11,16,117,43
giorgio-armani-beauty,Giorgio Armani Beauty,$70.40$88.00,2017-11-10,,1,
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-11-10,3,9,1
giorgio-armani-beauty,Giorgio Armani Beauty,$46.40$58.00,2017-11-10,2,9,1
giorgio-armani-beauty,Giorgio Armani Beauty,$49.60$62.00,2017-11-10,2,6,6
giorgio-armani-beauty,Giorgio Armani Beauty,$44.00$55.00,2017-11-10,,17,7
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-11-10,2,29,8
giorgio-armani-beauty,Giorgio Armani Beauty,$54.40$64.00,2017-10-16,14,43,21
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2017-10-16,21,173,58
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Early Access! 15% off,2017-10-16,482,810,630
giorgio-armani-beauty,Giorgio Armani Beauty,$33.15$39.00,2017-10-15,10,35,20
giorgio-armani-beauty,Giorgio Armani Beauty,$32.30$38.00,2017-10-15,13,171,53
giorgio-armani-beauty,Giorgio Armani Beauty,$54.40$64.00,2017-10-15,34,132,32
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive Early Access! 15% off,2017-10-15,5,61,34
giorgio-armani-beauty,Giorgio Armani Beauty,$54.40$64.00,2017-10-15,9,69,22
giorgio-armani-beauty,Giorgio Armani Beauty,$54.40$64.00,2017-10-15,3,34,7
giorgio-armani-beauty,Giorgio Armani Beauty,15% Off,2017-10-15,7,71,27
giorgio-armani-beauty,Giorgio Armani Beauty,$170.00$200.00,2017-10-15,27,107,26
giorgio-armani-beauty,Giorgio Armani Beauty,$49.30$58.00,2017-10-15,7,42,10
giorgio-armani-beauty,Giorgio Armani Beauty,$52.70$62.00,2017-10-15,2,13,8
giorgio-armani-beauty,Giorgio Armani Beauty,$40.80$48.00,2017-10-15,9,39,15
giorgio-armani-beauty,Giorgio Armani Beauty,$52.70$62.00,2017-10-15,3,9,6
giorgio-armani-beauty,Giorgio Armani Beauty,$52.70$62.00,2017-10-15,4,19,14
giorgio-armani-beauty,Giorgio Armani Beauty,$32.30$38.00,2017-10-15,8,81,18
giorgio-armani-beauty,Giorgio Armani Beauty,$46.75$55.00,2017-10-14,8,84,11
giorgio-armani-beauty,Giorgio Armani Beauty,$38,2017-10-03,104,515,164
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2017-09-11,20,161,61
giorgio-armani-beauty,Giorgio Armani Beauty,$46.40$58.00,2017-09-11,16,80,17
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-09-10,29,172,61
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive: Enjoy 20% off,2017-09-10,759,1175,977
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-09-10,62,135,39
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-09-10,13,97,28
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! 20% Off,2017-09-10,34,161,84
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2017-09-10,6,46,12
giorgio-armani-beauty,Giorgio Armani Beauty,$160.00$200.00,2017-09-10,24,136,21
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-09-10,17,80,19
giorgio-armani-beauty,Giorgio Armani Beauty,$38.40$48.00,2017-09-10,6,82,15
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-09-10,22,88,28
giorgio-armani-beauty,Giorgio Armani Beauty,$49.60$62.00,2017-09-10,1,23,10
giorgio-armani-beauty,Giorgio Armani Beauty,$44.00$55.00,2017-09-09,4,21,5
giorgio-armani-beauty,Giorgio Armani Beauty,$31.20$39.00,2017-09-08,7,40,16
giorgio-armani-beauty,Giorgio Armani Beauty,$49.60$62.00,2017-09-08,7,13,4
giorgio-armani-beauty,Giorgio Armani Beauty,$70.40$88.00,2017-09-08,2,14,5
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-09-07,4,36,17
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-09-07,,25,4
giorgio-armani-beauty,Giorgio Armani Beauty,20% Off,2017-09-07,3,31,7
giorgio-armani-beauty,Giorgio Armani Beauty,$38,2017-08-20,17,148,36
giorgio-armani-beauty,Giorgio Armani Beauty,Extended 1 Day! 20% Off + GWP,2017-06-29,755,1224,806
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-06-28,33,190,74
giorgio-armani-beauty,Giorgio Armani Beauty,$30.40$38.00,2017-06-28,66,349,132
giorgio-armani-beauty,Giorgio Armani Beauty,$46.40$58.00,2017-06-28,10,65,17
giorgio-armani-beauty,Giorgio Armani Beauty,$51.20$64.00,2017-06-28,19,122,34
giorgio-armani-beauty,Giorgio Armani Beauty,Dealmoon Exclusive! 20% Off,2017-06-28,8,85,25
giorgio-armani-beauty,Giorgio Armani Beauty,$44.00$55.00,2017-06-28,33,106,31
giorgio-armani-beauty,Giorgio Armani Beauty,$70.40$88.00,2017-06-28,10,53,34
